"","ID","DATE","ELEMENT","VALUE","MFLAG","QFLAG","SFLAG","NAME","LONGITUDE","LATITUDE","ELEVATION","elevation","tmax_normal_annual","vpdmax_normal_annual","tdmean_normal_annual","tmean_normal_annual","tmin_normal_annual","vpdmin_normal_annual","ppt_normal_annual","slope","aspect","ppt_2021_02","ppt_2021_03","CV_GAM_MODEL","CV_GAM_RASTER_PREDS","CV_GAM_SNODAS_50_50","CV_GAM_SNODAS_60_40","CV_GAM_SNODAS_70_30","CV_GAM_SNODAS_80_20","CV_GAM_SNODAS_90_10","CV_GAM_SNODAS_100","SNODAS_VALUE"
"668268","USS0011J11S",1988-04-01,"WESD",406.4," "," ","T","Farmington",-111.82,40.99,0,2150,11.7600002288818,11.1000003814697,-3.73000001907349,5.57000017166138,-0.620000004768372,2.38000011444092,1131.77001953125,0.736637377466184,251.158862176166,156.68359375,71.0698013305664,99999,99999,NA,NA,NA,NA,NA,NA,99999
"691580","USS0011J21S",1988-04-01,"WESD",271.8," "," ","T","Timpanogos Divide",-111.62,40.43,0,2547,10.3999996185303,9.78999996185303,-4.30000019073486,5.34000015258789,0.280000001192093,3.03999996185303,1015.34997558594,9.92744006770794,24.6721777132582,80.8000946044922,84.3266983032227,99999,99999,NA,NA,NA,NA,NA,NA,99999
"711637","USS0011J23S",1988-04-01,"WESD",386.1," "," ","T","Daniels-Strawberry",-111.26,40.3,0,2494,11.6899995803833,12.1700000762939,-5.44999980926514,4.94000005722046,-1.82000005245209,2.4300000667572,814.159973144531,5.36703491579627,67.4774835823557,77.9416961669922,43.6414985656738,99999,99999,NA,NA,NA,NA,NA,NA,99999
"727974","USS0011J32S",1988-04-01,"WESD",185.4," "," ","T","Currant Creek",-111.09,40.36,0,2470,12.0500001907349,12.6199998855591,-6.1399998664856,3.6800000667572,-4.69999980926514,1.47000002861023,604.460021972656,2.4642155426093,159.327353873063,63.2824974060059,39.5912971496582,99999,99999,NA,NA,NA,NA,NA,NA,99999
"767344","USS0011J46S",1988-04-01,"WESD",149.9," "," ","T","Beaver Divide",-111.1,40.61,0,2515,11.3800001144409,11.9499998092651,-5.59999990463257,4.32999992370605,-2.72000002861023,2.04999995231628,750.590026855469,4.65446720078018,233.92588182993,73.0944976806641,44.7355003356934,99999,99999,NA,NA,NA,NA,NA,NA,99999
"783681","USS0011J52S",1988-04-01,"WESD",327.7," "," ","T","Parley's Summit",-111.63,40.76,0,2275,12.2700004577637,11.710000038147,-3.49000000953674,6.3600001335144,0.439999997615814,2.75,875.150024414062,3.33201501347664,207.345231353265,115.447494506836,58.8490982055664,99999,99999,NA,NA,NA,NA,NA,NA,99999
"800018","USS0011J53S",1988-04-01,"WESD",279.4," "," ","T","Smith & Morehouse",-111.12,40.79,0,2275,12.5799999237061,12.9300003051758,-5.28000020980835,4.75,-3.07999992370605,1.63999998569489,782.039978027344,5.16098004073292,185.914557319693,62.9459991455078,51.7645988464355,99999,99999,NA,NA,NA,NA,NA,NA,99999
"826089","USS0011J57S",1988-04-01,"WESD",436.9," "," ","T","Brighton",-111.58,40.6,0,2807,8.55000019073486,8.47000026702881,-5,3.38000011444092,-1.78999996185303,2.3199999332428,1073.31994628906,10.3303045706444,320.949145594224,127.566093444824,91.4011001586914,99999,99999,NA,NA,NA,NA,NA,NA,99999
"891840","USS0011K03S",1988-04-01,"WESD",429.3," "," ","T","Mammoth-Cottonwood",-111.32,39.68,0,2680,10.8900003433228,11.1700000762939,-6.30000019073486,3.94000005722046,-3.01999998092651,2.60999989509583,701.650024414062,0.22346049037465,194.566453578573,80.0170974731445,55.8951988220215,99999,99999,NA,NA,NA,NA,NA,NA,99999
"911463","USS0011K09S",1988-04-01,"WESD",279.4," "," ","T","Seeley Creek",-111.43,39.31,0,3033,7.82999992370605,8.8100004196167,-7.76999998092651,2.41000008583069,-3.01999998092651,2.55999994277954,671.099975585938,2.16219638601502,68.4943559080264,76.3714981079102,66.8536987304688,99999,99999,NA,NA,NA,NA,NA,NA,99999
"938123","USS0011K13S",1988-04-01,"WESD",287," "," ","T","Beaver Dams",-111.56,39.14,0,2552,12.2200002670288,12.1899995803833,-6.11999988555908,5.48999977111816,-1.25,3.24000000953674,729.080017089844,7.20838991853368,184.561361646288,68.1595993041992,52.3473968505859,99999,99999,NA,NA,NA,NA,NA,NA,99999
"954119","USS0011K15S",1988-04-01,"WESD",228.6," "," ","T","Dill's Camp",-111.47,39.05,0,2797,10.9799995422363,11.1599998474121,-6.90999984741211,4.30999994277954,-2.36999988555908,2.98000001907349,735.859985351562,5.48770061889082,101.023758896381,92.5612945556641,57.9984970092773,99999,99999,NA,NA,NA,NA,NA,NA,99999
"970456","USS0011K21S",1988-04-01,"WESD",370.8," "," ","T","Clear Creek #1",-111.28,39.87,0,2714,10.2799997329712,10.4499998092651,-6.05000019073486,4.48000001907349,-1.32000005245209,2.8199999332428,755.989990234375,6.00667940708831,332.535020305551,80.8246994018555,58.0048980712891,99999,99999,NA,NA,NA,NA,NA,NA,99999
"986793","USS0011K22S",1988-04-01,"WESD",294.6," "," ","T","Clear Creek #2",-111.25,39.89,0,2450,11.9700002670288,12.3800001144409,-6.03000020980835,4.88000011444092,-2.22000002861023,2.70000004768372,686.090026855469,6.59225011519032,345.201253611563,80.1501007080078,56.879997253418,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1003068","USS0011K28S",1988-04-01,"WESD",444.5," "," ","T","Red Pine Ridge",-111.27,39.45,0,2763,10.6000003814697,10.8699998855591,-6.78999996185303,3.65000009536743,-3.30999994277954,2.65000009536743,814.190002441406,4.70530032984807,114.666772157214,71.9449005126953,48.0641975402832,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1023094","USS0011K31S",1988-04-01,"WESD",345.4," "," ","T","Buck Flat",-111.44,39.13,0,2939,10,10.210000038147,-7.30000019073486,3.51999998092651,-2.97000002861023,2.76999998092651,822.409973144531,5.49631118416305,34.266771476008,103.527694702148,77.1439971923828,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1050498","USS0011K39S",1988-04-01,"WESD",431.8," "," ","T","Pickle Keg",-111.58,39.01,0,2703,11.5,11.3000001907349,-5.86999988555908,5.57000017166138,-0.360000014305115,3.38000011444092,807.539978027344,6.62397589322553,174.077515134122,95.8902969360352,79.5412979125977,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1066091","USS0011K52S",1988-04-01,"WESD",541," "," ","T","Payson R.S.",-111.63,39.93,0,2461,11.6599998474121,11.6499996185303,-5.3600001335144,5.75,-0.170000001788139,3.0699999332428,716.820007324219,3.48181324270455,72.6748988934745,74.943000793457,55.966796875,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1081684","USS0011L01S",1988-04-01,"WESD",520.7," "," ","T","Farnsworth Lake",-111.68,38.77,0,2969,9.17000007629395,9.3100004196167,-6.76999998092651,3.50999999046326,-2.16000008583069,2.54999995231628,892.219970703125,8.85488625562239,322.251589243734,125.842796325684,86.9265975952148,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1105740","USS0011L04S",1988-04-01,"WESD",195.6," "," ","T","Black Flat-U.M. Ck",-111.6,38.68,0,2858,10.9799995422363,11.2600002288818,-7.21999979019165,3.27999997138977,-4.42000007629395,1.97000002861023,554.559997558594,2.60828675243889,186.09294844237,86.8985977172852,60.7266998291016,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1119473","USS0011L05S",1988-04-01,"WESD",172.7," "," ","T","Donkey Reservoir",-111.48,38.21,0,2948,10.9099998474121,11.710000038147,-8.14999961853027,3.67000007629395,-3.57999992370605,2.63000011444092,514.77001953125,5.52532439224218,21.3585394872572,13.7975997924805,46.8936004638672,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1135438","USS0011L12S",1988-04-01,"WESD",360.7," "," ","T","Gooseberry RS",-111.68,38.8,0,2434,12.8000001907349,13.0500001907349,-5.76999998092651,5.61999988555908,-1.55999994277954,2.71000003814697,689.390014648438,1.77275195764188,347.343812320006,88.4901962280273,62.8264999389648,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1155030","USS0011M03S",1988-04-01,"WESD",299.7," "," ","T","Widtsoe #3",-111.88,37.84,0,2897,11.0799999237061,11.7299995422363,-6.5,4.44000005722046,-2.20000004768372,2.17000007629395,669.75,1.84461475480484,195.200407460125,41.4939994812012,62.9314994812012,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1182310","USS0012J06S",1988-04-01,"WESD",442," "," ","T","Rocky Basin-Settleme",-112.24,40.44,0,2801,9.64999961853027,9.60999965667725,-5.44000005722046,4.07999992370605,-1.49000000953674,2.88000011444092,1033.88000488281,15.4601159747304,297.55999341382,122.632598876953,75.5633010864258,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1221649","USS0012K01S",1988-04-01,"WESD",241.3," "," ","T","Vernon Creek",-112.41,39.94,0,2159,13.6999998092651,14,-3.65000009536743,7.63000011444092,1.54999995231628,3.28999996185303,626.210021972656,4.63514412495836,29.4657738926665,59.108097076416,66.0580978393555,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1242109","USS0012L04S",1988-04-01,"WESD",337.8," "," ","T","Box Creek",-112.02,38.51,0,2990,10.1099996566772,10.5,-7.1100001335144,3.86999988555908,-2.38000011444092,2.58999991416931,697.380004882812,3.22107257228089,163.569034462601,72.0634994506836,53.4351005554199,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1262166","USS0012L06S",1988-04-01,"WESD",363.2," "," ","T","Kimberly Mine",-112.39,38.48,0,2810,11.2399997711182,11.3299999237061,-6.32000017166138,4.78999996185303,-1.6599999666214,2.67000007629395,890.619995117188,11.2162683453706,324.123702985773,85.5974960327148,84.5018005371094,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1278441","USS0012L07S",1988-04-01,"WESD",419.1," "," ","T","Big Flat",-112.36,38.3,0,3146,8.55000019073486,9.36999988555908,-7.86999988555908,2.51999998092651,-3.51999998092651,2.25,862.809997558594,5.98660258488345,283.107105285724,116.113395690918,112.369697570801,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1294034","USS0012L12S",1988-04-01,"WESD",259.1," "," ","T","Merchant Valley",-112.44,38.3,0,2652,12.4399995803833,12.9899997711182,-7.13000011444092,4.36999988555908,-3.71000003814697,2.48000001907349,741.869995117188,4.87798828052245,143.044074714254,94.8209991455078,87.8382949829102,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1307984","USS0012L15S",1988-04-01,"WESD",594.4," "," ","T","Pine Creek",-112.25,38.88,0,2705,10.789999961853,10.7600002288818,-5.90000009536743,5,-0.800000011920929,3.30999994277954,812.340026855469,6.98326839447254,351.194681632549,83.2733993530273,79.4882965087891,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1329126","USS0012M03S",1988-04-01,"WESD",254," "," ","T","Webster Flat",-112.9,37.58,0,2743,11.0799999237061,11.0500001907349,-5.44000005722046,5.05999994277954,-0.97000002861023,2.55999994277954,780.309997558594,5.01154470198763,315.37290405088,51.6522979736328,56.7056999206543,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1344750","USS0012M05S",1988-04-01,"WESD",0," "," ","T","Harris Flat",-112.58,37.49,0,2380,14.0699996948242,14.8299999237061,-5.73000001907349,5.92000007629395,-2.24000000953674,2.49000000953674,529.700012207031,0.598081956082636,188.737768483677,19.2537002563477,35.0326995849609,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1358204","USS0012M06S",1988-04-01,"WESD",0," "," ","T","Long Valley Jct",-112.51,37.49,0,2279,14.9099998474121,15.460000038147,-5.25,6.92999982833862,-1.05999994277954,2.78999996185303,512.919982910156,2.3364626677385,128.984128741271,15.4487991333008,33.7028999328613,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1380431","USS0012M13S",1988-04-01,"WESD",337.8," "," ","T","Castle Valley",-112.74,37.66,0,2898,10.1700000762939,10.3000001907349,-6.09999990463257,3.4300000667572,-3.3199999332428,2.05999994277954,667.140014648438,2.02499271320834,93.6726618639357,44.8334007263184,58.3622970581055,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1403340","USS0012M23S",1988-04-01,"WESD",533.4," "," ","T","Midway Valley",-112.84,37.57,0,3036,8.77999973297119,9.38000011444092,-6.82999992370605,2.86999988555908,-3.03999996185303,1.61000001430511,905.690002441406,0.53521997388831,225.54025203458,49.4127006530762,55.4953994750977,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1433782","USS0013M02S",1988-04-01,"WESD",86.4," "," ","T","Long Flat",-113.4,37.51,0,2457,13.2200002670288,12.9700002670288,-4.76000022888184,6.8899998664856,0.560000002384186,2.67000007629395,595.5,2.90604772788548,78.8524870379549,34.6950988769531,75.9520950317383,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1447515","USS0013M04S",1988-04-01,"WESD",0," "," ","T","Little Grassy",-113.85,37.49,0,1902,16.6200008392334,16.7000007629395,-3.75999999046326,9.97999954223633,3.33999991416931,3.70000004768372,591.059997558594,1.54414031495644,333.065669181368,16.3144989013672,43.3589973449707,99999,99999,NA,NA,NA,NA,NA,NA,99999
"1463759","USS0013M05S",1988-04-01,"WESD",497.8," "," ","T","Kolob",-113.05,37.53,0,2796,10.6599998474121,11.0200004577637,-6.73000001907349,4.73999977111816,-1.17999994754791,2.35999989509583,857.109985351562,3.5935300689077,95.5187032977784,59.4457969665527,71.7574005126953,99999,99999,NA,NA,NA,NA,NA,NA,99999
"75238","USS0009J01S",1989-04-01,"WESD",223.5," "," ","T","King's Cabin",-109.54,40.72,0,2747,9.92000007629395,10.1000003814697,-6.69000005722046,2.34999990463257,-5.23000001907349,1.16999995708466,671.659973144531,4.78612435679289,87.9330736332216,27.7395992279053,98.5160980224609,99999,99999,NA,NA,NA,NA,NA,NA,99999
"91575","USS0009J05S",1989-04-01,"WESD",233.7," "," ","T","Mosby Mtn.",-109.89,40.61,0,2940,9,9.51000022888184,-7.94000005722046,1.80999994277954,-5.3899998664856,1.72000002861023,741.030029296875,1.89678728327232,118.85039185745,22.4615993499756,81.2182006835938,99999,99999,NA,NA,NA,NA,NA,NA,99999
"105308","USS0009J08S",1989-04-01,"WESD",188," "," ","T","Hickerson Park",-109.96,40.91,0,2781,10.2200002670288,10.4499998092651,-7.05000019073486,2.20000004768372,-5.82000017166138,1.21000003814697,548.580017089844,3.48667252307866,160.692760555936,29.0303993225098,87.3628005981445,99999,99999,NA,NA,NA,NA,NA,NA,99999
"121645","USS0009J16S",1989-04-01,"WESD",254," "," ","T","Trout Creek",-109.67,40.74,0,2854,9.28999996185303,9.56999969482422,-7.01999998092651,1.82000005245209,-5.65999984741211,1.17999994754791,697.659973144531,1.48509419801237,267.774829830569,24.4925994873047,90.3390960693359,99999,99999,NA,NA,NA,NA,NA,NA,99999
"135037","USS0009K01S",1989-04-01,"WESD",132.1," "," ","T","East Willow Creek",-109.53,39.31,0,2595,11.1199998855591,11.0799999237061,-5.78999996185303,4.59999990463257,-1.91999995708466,1.77999997138977,523.950012207031,1.57835380153368,80.2727270697663,14.6694993972778,38.3272972106934,99999,99999,NA,NA,NA,NA,NA,NA,99999
"153978","USS0009L03S",1989-04-01,"WESD",188," "," ","T","Lasal Mountain",-109.27,38.48,0,2849,11.539999961853,10.9399995803833,-6.28000020980835,5.32999992370605,-0.879999995231628,2.69000005722046,834.97998046875,7.48796762321208,301.127208872154,51.4824981689453,92.2237014770508,99999,99999,NA,NA,NA,NA,NA,NA,99999
"171400","USS0009M02S",1989-04-01,"WESD",218.4," "," ","T","Camp Jackson",-109.49,37.81,0,2638,11.4300003051758,10.0299997329712,-4.65999984741211,5.92000007629395,0.400000005960464,2.75999999046326,715.349975585938,8.54732262685655,272.159046815017,71.8532943725586,120.983093261719,99999,99999,NA,NA,NA,NA,NA,NA,99999
"185133","USS0010J01S",1989-04-01,"WESD",162.6," "," ","T","Hole-in-Rock",-110.19,40.92,0,2832,9.77000045776367,10.289999961853,-7.19999980926514,1.96000003814697,-5.8600001335144,1.10000002384186,565.909973144531,4.36565797328018,12.2142126904277,45.4468002319336,91.1778945922852,99999,99999,NA,NA,NA,NA,NA,NA,99999
"198866","USS0010J04S",1989-04-01,"WESD",281.9," "," ","T","Hewinta",-110.48,40.95,0,2905,9.53999996185303,10.1700000762939,-7.73999977111816,1.38999998569489,-6.76999998092651,0.77999997138977,662.460021972656,1.95529107388256,331.747178159237,73.1356964111328,77.2440948486328,99999,99999,NA,NA,NA,NA,NA,NA,99999
"220101","USS0010J10S",1989-04-01,"WESD",269.2," "," ","T","Lakefork #1",-110.43,40.6,0,3138,8.06999969482422,8.9399995803833,-8.5600004196167,0.430000007152557,-7.21000003814697,1.53999996185303,678.039978027344,1.0087942885972,244.612222176501,50.0083999633789,66.1479949951172,99999,99999,NA,NA,NA,NA,NA,NA,99999
"244932","USS0010J18S",1989-04-01,"WESD",162.6," "," ","T","Rock Creek",-110.69,40.55,0,2404,11.6800003051758,11.9700002670288,-5.67999982833862,4.17000007629395,-3.34999990463257,1.89999997615814,609.840026855469,1.17958444335404,230.540740031152,53.225700378418,48.5750999450684,99999,99999,NA,NA,NA,NA,NA,NA,99999
"261269","USS0010J20S",1989-04-01,"WESD",411.5," "," ","T","Steel Creek Park",-110.5,40.91,0,3086,8.26000022888184,8.94999980926514,-7.3899998664856,1.04999995231628,-6.17000007629395,0.949999988079071,762.510009765625,3.6784973319539,32.0648626684663,86.8357009887695,85.4633941650391,99999,99999,NA,NA,NA,NA,NA,NA,99999
"299182","USS0010J26S",1989-04-01,"WESD",424.2," "," ","T","Five Points Lake",-110.47,40.72,0,3378,7.01999998092651,7.59999990463257,-7.3899998664856,-0.0199999995529652,-7.05999994277954,1.04999995231628,899.590026855469,5.76543064390204,140.480202163667,78.8807983398438,68.4054946899414,99999,99999,NA,NA,NA,NA,NA,NA,99999
"315519","USS0010J30S",1989-04-01,"WESD",391.2," "," ","T","Brown Duck",-110.59,40.58,0,3176,8.05000019073486,8.86999988555908,-8.47999954223633,0.899999976158142,-6.26000022888184,1.60000002384186,887,1.74620744356898,90.9459424829086,75.3267974853516,79.9032974243164,99999,99999,NA,NA,NA,NA,NA,NA,99999
"330771","USS0010J35S",1989-04-01,"WESD",322.6," "," ","T","Lily Lake",-110.8,40.86,0,2776,10.0600004196167,11.0600004196167,-6.98999977111816,2.22000002861023,-5.63000011444092,1,740.25,3.5403808747547,6.02004792518575,71.9704971313477,65.0101013183594,99999,99999,NA,NA,NA,NA,NA,NA,99999
"346364","USS0010J43S",1989-04-01,"WESD",315," "," ","T","Chepeta",-110.01,40.77,0,3188,7.23000001907349,7.8899998664856,-7.38000011444092,0.219999998807907,-6.78999996185303,1.27999997138977,799.5,3.63135708957878,208.798117965602,41.9619979858398,83.6820983886719,99999,99999,NA,NA,NA,NA,NA,NA,99999
"362701","USS0010J44S",1989-04-01,"WESD",439.4," "," ","T","Hayden Fork",-110.88,40.8,0,2815,9.85999965667725,10.7700004577637,-7.23000001907349,1.94000005722046,-5.98000001907349,0.949999988079071,872.460021972656,4.49553122934345,89.7249163672731,102.256896972656,80.1116943359375,99999,99999,NA,NA,NA,NA,NA,NA,99999
"379038","USS0010J52S",1989-04-01,"WESD",690.9," "," ","T","Trial Lake",-110.95,40.68,0,2985,8.59000015258789,9.34000015258789,-6.84999990463257,1.75999999046326,-5.07999992370605,1.37999999523163,1015.75,1.3284499441869,183.281094004999,120.689498901367,75.6825942993164,99999,99999,NA,NA,NA,NA,NA,NA,99999
"399808","USS0010K01S",1989-04-01,"WESD",236.2," "," ","T","Indian Canyon",-110.75,39.89,0,2716,11.1400003433228,11.3400001525879,-6,4.69000005722046,-1.75999999046326,3,637.429992675781,4.33716023420457,303.421979517047,50.1571998596191,64.0961990356445,99999,99999,NA,NA,NA,NA,NA,NA,99999
"416083","USS0010K02S",1989-04-01,"WESD",269.2," "," ","T","White River #1",-110.99,39.96,0,2643,10.8199996948242,11.039999961853,-5.71000003814697,4.17000007629395,-2.48000001907349,2.38000011444092,594.22998046875,5.27568472332334,256.525474316617,55.4116973876953,48.4776000976562,99999,99999,NA,NA,NA,NA,NA,NA,99999
"456879","USS0011H08S",1989-04-01,"WESD",1176," "," ","T","Ben Lomond Peak",-111.94,41.38,0,2050,12.5200004577637,12.3500003814697,-3.75,6.3600001335144,0.189999997615814,2.79999995231628,1422.57995605469,11.1265212121201,70.5683803513235,131.720397949219,35.2219009399414,99999,99999,NA,NA,NA,NA,NA,NA,99999
"473216","USS0011H21S",1989-04-01,"WESD",660.4," "," ","T","Horse Ridge",-111.45,41.31,0,2485,10.3500003814697,9.98999977111816,-4.07999992370605,4.78000020980835,-0.800000011920929,2.46000003814697,932.130004882812,0.435409999082621,160.692614821965,109.118896484375,31.978199005127,99999,99999,NA,NA,NA,NA,NA,NA,99999
"489553","USS0011H25S",1989-04-01,"WESD",154.9," "," ","T","Little Bear",-111.83,41.41,0,1987,12.7200002670288,12.960000038147,-4.15000009536743,6.28999996185303,-0.140000000596046,2.77999997138977,905.559997558594,7.07004097484233,322.309229886841,93.6112976074219,33.2021980285645,99999,99999,NA,NA,NA,NA,NA,NA,99999
"505146","USS0011H30S",1989-04-01,"WESD",520.7," "," ","T","Ben Lomond Trail",-111.92,41.38,0,1791,13.8000001907349,14.3500003814697,-4.07000017166138,6.96000003814697,0.119999997317791,2.96000003814697,1071.18005371094,4.04709191447104,93.7728085489376,131.720397949219,35.2219009399414,99999,99999,NA,NA,NA,NA,NA,NA,99999
"530535","USS0011H36S",1989-04-01,"WESD",1107.4," "," ","T","Tony Grove Lake",-111.63,41.9,0,2586,9.05000019073486,8.6899995803833,-4.26999998092651,3.75999999046326,-1.52999997138977,2.04999995231628,1208.91003417969,3.30430891537223,186.388134160072,187.05729675293,38.336498260498,99999,99999,NA,NA,NA,NA,NA,NA,99999
